Time,Total Energy Use [kW],Energy Generation [kW],HVAC [kW],Lighting [kW],Medical Equipment [kW],Refrigeration [kW],Water Heating [kW],Outdoor Temp [°C],Humidity [%],Day Type,Season,Cloud Cover [%],Patient Load,Staff Count,Energy Price,Summary
2023-01-03 02:00:00,203.2950897132367,3.5510430327930473,101.38087299735551,26.87898817123466,52.06689463001077,9.300432478086295,13.667901436549464,8.975533501587014,52.55860368075346,Weekday,Winter,0.8407099858779311,185,75,0.2297645680583152,Peak
2023-01-03 03:00:00,207.99411672417068,6.075552222935729,90.77991635555712,25.984863957274452,60.67456172234752,11.422908530389654,19.131866158601927,15.664356486816757,59.472899015796514,Weekday,Winter,0.5577422659504374,139,98,0.14887063109293092,Peak
2023-01-03 04:00:00,180.7312236819224,0.05300006397605417,91.8926251881267,29.587522082088267,27.220495821894424,11.594968408956628,20.435612180856374,6.359451136646901,67.34767295039498,Weekday,Winter,0.00753436313407474,120,55,0.29501343258902846,Peak
2023-01-03 05:00:00,208.75025632025154,7.362471836984882,97.02746176734414,32.483941196019714,49.14236830767166,8.180614099703094,21.915870949512932,14.10803569587382,62.834458926134104,Weekday,Winter,0.7184572708365536,174,57,0.20596800463622333,Peak
2023-01-03 06:00:00,210.016843074312,0.6337497047276774,103.72102194000955,28.69632778439568,50.47398671316414,8.279173269432095,18.846333367310525,12.492692593997338,33.49160718358702,Weekday,Winter,0.506103956359347,199,62,0.29799204647798905,Peak
2023-01-03 07:00:00,214.96896968771927,9.29529144247826,88.71554065238425,28.55332183509753,74.33848078402417,6.459513623316216,16.902112792897114,12.530292201024775,40.18562619055055,Weekday,Winter,0.6815027222239293,116,58,0.26612388155754585,Peak
2023-01-03 08:00:00,214.83304502819374,1.864049867881441,94.34696959572825,31.06383378443769,56.963511266524876,11.032249457155382,21.426480924347523,10.857165151376641,37.2493226466264,Weekday,Winter,0.0664962673667775,139,71,0.14713834921299995,Peak
2023-01-03 09:00:00,205.39589150875878,5.39781061914633,92.91728255349945,33.54475597395519,46.01626609823052,10.500380984495287,22.417205898578356,12.00243641511413,42.647863291859785,Weekday,Winter,0.5883066757950567,117,89,0.18774893507766782,Peak
2023-01-03 10:00:00,189.33486538405052,7.305491368093015,100.18470034139202,30.484030288135592,34.695212568127474,6.265296347261781,17.70562583913365,6.795886820886601,45.659284408060074,Weekday,Winter,0.531857479688174,152,89,0.2387435214806677,Peak
2023-01-03 11:00:00,212.6060216495148,7.140640822236142,95.43834874537444,31.940155555827452,57.207730491405776,9.295750559392651,18.724036297514466,13.929356301271266,52.92603397029555,Weekday,Winter,0.9976926159238433,156,82,0.19879629742617252,Peak
2023-01-03 12:00:00,211.63454460642419,7.200365365460744,100.00264493537009,29.111413479847776,53.77300493044852,11.513977233290703,17.233504027467124,9.705157123816326,51.45925405938379,Weekday,Winter,0.3788215655569157,187,64,0.22822952657705944,Peak
2023-01-03 13:00:00,196.05168431588726,6.149502631526545,100.38397906279033,27.644428917015293,43.19738412806092,6.641081435996419,18.18481077202429,11.344576389043295,40.07196235627811,Weekday,Winter,0.34569599350391944,110,59,0.2823704817685929,Peak
2023-01-03 14:00:00,203.95354322029414,6.067150463828559,92.01742991251632,30.43372207396588,54.42116665313473,10.500487865147297,16.58073671552988,12.253404655922258,53.71851621035286,Weekday,Winter,0.10221266422519959,167,54,0.1848261342604772,Peak
2023-01-03 15:00:00,217.25756392113757,0.5476163882203133,95.00047721289849,30.111449824577388,60.94191518470949,6.615070740570362,24.58865095838184,10.885473286406208,67.02274051627106,Weekday,Winter,0.4508393714041321,145,86,0.1670394483291802,Peak
2023-01-03 16:00:00,182.393490033462,4.524395161326934,81.82571664067115,32.54025109315143,41.81525782957609,6.9944699647387925,19.217794505324544,8.493497832075558,51.49582411751692,Weekday,Winter,0.9198556164127605,101,56,0.12817140407595998,Peak
2023-01-03 17:00:00,209.31048215202384,0.8534966807864386,88.20427477399028,33.69791218989069,61.26565029547757,9.462222618890339,16.68042227377499,10.504399673333419,46.757017980181914,Weekday,Winter,0.9148459010681,148,78,0.2993748503691894,Peak
2023-01-03 18:00:00,185.18780926880376,8.36564813292333,95.79609217007244,29.10394572039954,28.759019256698263,7.1325828550762305,24.39616926655728,15.664426189095614,32.6830590955371,Weekday,Winter,0.7499604703991778,155,68,0.21749072084681487,Peak
2023-01-03 19:00:00,204.1667926788561,7.5324622074745085,94.2968985971353,29.286935820111847,52.38296262121449,8.864561930448618,19.33543370994585,12.597691462255554,51.105909205791434,Weekday,Winter,0.5344558912572469,193,87,0.1544603709440599,Peak
2023-01-03 20:00:00,215.3647198730931,1.961130996934528,97.85757031471476,29.486365944148535,60.2428658177939,6.754952739604496,21.022965056831403,10.644973063333005,62.029990859444844,Weekday,Winter,0.9789314356159612,131,99,0.20110157582120675,Peak
2023-01-03 21:00:00,222.32035644885832,8.06850148962586,104.15172501470789,31.723930170120312,56.23399438916351,10.026001012990251,20.184705861876353,7.100700023458879,52.777740710540016,Weekday,Winter,0.887460482513503,191,96,0.2925298637109749,Peak
2023-01-03 22:00:00,209.89865305089572,6.247612710432511,88.69733557406428,30.660638136485233,58.70009907564075,11.054767431384965,20.78581283332048,7.131174233176315,33.47700059801397,Weekday,Winter,0.6332407749109605,132,72,0.16717317142996702,Peak
2023-01-03 23:00:00,220.98783854951367,9.745472651988699,99.04270138811273,28.745378916645393,62.51651471399825,9.266053602239236,21.417189928518074,9.600682887542941,31.369124432821167,Weekday,Winter,0.8306545065652498,136,87,0.25595175495760614,Peak
2023-01-04 00:00:00,186.24787180742402,4.025500435969805,94.62010095854167,34.556957456376814,22.15995771197978,11.739480880456826,23.171374800068925,11.005074372021463,69.41469248966939,Weekday,Winter,0.4710654526938144,195,66,0.1436046214988173,Peak
2023-01-04 01:00:00,229.33977934594137,4.980907535110058,108.9698268865594,31.900356959057135,55.39572406400143,12.693491957281992,20.38037947904141,8.670809758608998,35.29104844501322,Weekday,Winter,0.9005723012363857,197,72,0.11343507998314202,Peak
2023-01-04 02:00:00,185.4351537673529,6.330980633574476,85.60892285168754,28.20240018351507,40.90366102510028,8.186842653961918,22.533327053088108,10.534282753804103,58.808103265291834,Weekday,Winter,0.10657873012867436,185,70,0.19885477002765428,Peak
2023-01-04 03:00:00,197.67095529176765,2.4534910968132095,95.78569065046986,31.035318040938247,42.742561868465344,10.373533528954157,17.73385120294003,13.044600439143927,46.17526006196097,Weekday,Winter,0.7709113770642705,145,51,0.1778591228083953,Peak
2023-01-04 04:00:00,199.4411251500751,2.699112223921949,93.04157697191833,31.039744452699967,48.81676577319009,9.900382736346849,16.642655215919874,8.82577758227388,58.76183620736982,Weekday,Winter,0.297121715623175,198,83,0.2079685557816387,Peak
2023-01-04 05:00:00,209.37291222842975,4.954913162061985,98.29691991917593,29.29565403280082,52.42520425612519,10.359690837456117,18.99544318287166,11.239360215717513,63.85631397258229,Weekday,Winter,0.955236312723479,197,58,0.2376804792855472,Peak
2023-01-04 06:00:00,204.59752281721848,0.8670521186218361,92.29809319908341,31.971445433647126,44.05535451861778,10.435015811387123,25.837613854483052,7.556339439142351,62.764092706967986,Weekday,Winter,0.7994158789689793,143,79,0.29163415860078606,Peak
2023-01-04 07:00:00,226.46928470049747,0.44165437710100175,104.33074227553222,32.7096903447465,60.28642630303066,10.289874829562361,18.852550947625726,12.055485436397422,60.361433821553995,Weekday,Winter,0.7241033292731386,179,55,0.2176527513939862,Peak
2023-01-04 08:00:00,206.48513768187922,8.289154741506774,93.3025046709998,32.25813887507029,49.19584226291008,9.069099635191893,22.659552237707164,6.767270328474322,34.82090315145858,Weekday,Winter,0.7310236714582816,147,57,0.10740152694309853,Peak
2023-01-04 09:00:00,197.9776694833935,5.394912923753372,96.10516671758671,32.51151225114704,41.05392697780496,9.626256711677282,18.680806825177477,7.8619242297667675,34.822675431091156,Weekday,Winter,0.07695320162920916,136,92,0.25814463296779266,Peak
2023-01-04 10:00:00,213.08503528437552,4.798756203039089,89.07219813481514,30.16456797855085,60.654803750653514,8.965423099799256,24.22804232055674,12.735933153432956,65.43910992944748,Weekday,Winter,0.6158631881823046,165,84,0.22550109264367402,Peak
2023-01-04 11:00:00,202.75336458315644,2.3360775104990994,106.5669223855885,29.399279023822743,41.95213083339675,7.987768213833008,16.84726412651544,9.781239031694144,46.854280091082806,Weekday,Winter,0.7375823015888915,193,98,0.10841863792727238,Peak
2023-01-04 12:00:00,191.60348107547264,1.6703394609207523,87.56302084176812,29.66855389370677,41.74415156982539,14.619445510812373,18.008309259360004,6.804887472280567,57.1858913077228,Weekday,Winter,0.21825388786506417,136,86,0.29823372522739533,Peak
2023-01-04 13:00:00,223.04065951768578,5.182603666763922,107.80554278893858,30.937126986743046,55.0818977749213,7.5016498773519045,21.714442089730955,13.00644990326296,50.50754044066034,Weekday,Winter,0.2306698117177587,197,75,0.21945481448606818,Peak
2023-01-04 14:00:00,216.57406508051898,0.3486516023382491,92.48687695919773,29.82578231327522,59.454098999771325,12.756549572671448,22.05075723560325,7.2742296648083515,50.60991697258903,Weekday,Winter,0.49118634086862656,116,73,0.278984288245568,Peak
2023-01-04 15:00:00,207.35380717409288,2.813909605775268,98.42839392184814,29.861954970007545,48.124213357297485,10.250309394125777,20.68893553081394,10.40612790515355,45.64679064321519,Weekday,Winter,0.27295937485631494,128,58,0.15052981879217703,Peak
2023-01-04 16:00:00,212.82744685098936,6.621120101065646,89.54503935063026,30.08654338948858,60.3047342043583,10.302738949140753,22.588390957371466,10.763428403435787,68.48487890368199,Weekday,Winter,0.10946886005445389,127,54,0.20875578159947983,Peak
2023-01-04 17:00:00,204.5056951185037,9.300903505097386,102.28986635075387,29.467524935677083,47.313639416126975,7.66220746851656,17.772456947429177,11.491070910233947,50.850412487216595,Weekday,Winter,0.8681608040515469,191,82,0.1211668187657168,Peak
2023-01-04 18:00:00,205.87162358849685,1.9313286458729306,95.97184404461585,30.459255860327307,48.475286448949035,8.37844816021403,22.586789074390637,8.815705171662787,65.265485310814,Weekday,Winter,0.9613152881849074,130,72,0.11681964489359693,Peak
2023-01-04 19:00:00,199.95580056826665,3.921512114451966,86.83727007348018,29.557605336548402,51.89720883558058,12.372774824430575,19.29094149822692,11.977313462014646,34.63375427121031,Weekday,Winter,0.37669536198679876,163,73,0.13589946468476669,Peak
2023-01-04 20:00:00,210.0993248928262,0.5792046055879829,100.08385135358478,30.980839143405532,43.96219760937931,9.53201866619567,25.540418120260902,12.213094508728972,36.95013901230267,Weekday,Winter,0.7708541085409898,167,76,0.11493888355157081,Peak
2023-01-04 21:00:00,210.85677053562577,9.443036349578298,107.05402294229393,32.27320954340912,45.430326764225754,9.774016436263826,16.325194849433142,9.499147897453001,55.902945736076305,Weekday,Winter,0.5943958592285453,175,56,0.1204387239387438,Peak
2023-01-04 22:00:00,216.38575372227203,8.573600920924987,98.92956857685701,28.553126371786348,57.31145529257608,10.861680488667497,20.7299229923851,10.85014861971509,63.03683063199586,Weekday,Winter,0.2983744309899926,131,51,0.2929040944540417,Peak
2023-01-04 23:00:00,219.16246864536404,5.627502863433826,101.44604738263152,28.43939669228619,56.40189823707124,10.805536583986187,22.069589749388903,9.98486737862012,42.478079619805214,Weekday,Winter,0.32074274043812745,137,64,0.19430649202050254,Peak
2023-01-05 00:00:00,180.1685651072917,9.675112636137777,91.47123656867035,33.25303894339936,25.187050134347984,11.027670386131092,19.229569074742898,8.396557225542331,38.148049971050966,Weekday,Winter,0.09116449040619168,107,64,0.13709177493533087,Peak
2023-01-05 01:00:00,216.38744216984864,4.552201490818012,102.2051942000223,26.817190705007423,55.64701062536156,8.730789929413287,22.98725671004407,14.104289472972113,39.90159822413501,Weekday,Winter,0.5584126725831979,147,71,0.10232410798162013,Peak
2023-01-05 02:00:00,203.40829112996556,2.4204501586252745,89.65920154949865,31.571600317301666,54.254575617849646,8.066047713741574,19.85686593157406,10.481994216482995,49.19755338868494,Weekday,Winter,0.6000205481193037,131,60,0.29733251865342925,Peak
2023-01-05 03:00:00,199.3353539499554,0.7857849715502074,91.50817655403728,28.247362664051636,50.37660233167938,9.461627736637222,19.741584663549908,10.820858895695695,54.72622937272476,Weekday,Winter,0.702464970544104,173,89,0.1793846552403192,Peak
2023-01-05 04:00:00,214.6103342219428,7.090605194509164,94.3868361129195,32.798710873172006,59.246336829127685,10.119260739840348,18.059189666883277,11.218884543870098,57.578598765490625,Weekday,Winter,0.8005866991090829,197,91,0.2741938247492171,Peak
2023-01-05 05:00:00,217.06230887788598,6.4357769519652495,93.77585900840984,30.22906673243093,59.501454709988316,9.60409374686334,23.951834680193556,12.618450413932296,43.57800770171224,Weekday,Winter,0.8148251137465122,106,60,0.20528053218722264,Peak
2023-01-05 06:00:00,205.1482827923395,6.587077755008761,92.22274698045373,29.35930538361136,54.241659464019165,11.045670976071,18.278899988184264,10.089020740232371,32.41408335962255,Weekday,Winter,0.24710323401014644,112,74,0.1996391432906278,Peak
2023-01-05 07:00:00,194.9737181693625,2.0357828034224266,97.98161834837016,29.648797398577933,42.4038115895169,9.175373762530276,15.764117070367245,14.283150314078254,39.13818965325195,Weekday,Winter,0.9963339160567419,158,52,0.2680904812553867,Peak
2023-01-05 08:00:00,231.30391553925355,3.9551516984901527,90.52626252412792,31.90458692207442,79.46212826663225,9.181089510043591,20.22984831637538,13.090569554672307,55.150592728237804,Weekday,Winter,0.7353502986657526,119,73,0.2212377427122343,Peak
2023-01-05 09:00:00,184.59192923153583,7.760002070354295,97.89651378840736,28.655021053739432,27.15180427674428,9.020921112616993,21.867669000027746,13.461951100341956,56.200373553284344,Weekday,Winter,0.9921333163406724,157,61,0.18106203661714868,Peak
2023-01-05 10:00:00,199.4616010534852,5.929183998317819,99.97822241312886,29.785348008806846,42.6404808079997,9.600120302819262,17.45742952073057,14.147959179327408,44.91394548755738,Weekday,Winter,0.5126152052058052,136,54,0.21588297986870014,Peak
2023-01-05 11:00:00,218.41681770682666,2.346740382615511,94.07762438734265,33.43353096062877,65.37611560074042,7.187430742833436,18.342116015281395,9.456588800300143,56.084929821217514,Weekday,Winter,0.3121480566964471,127,51,0.2767419339321505,Peak
2023-01-05 12:00:00,183.9742395257223,1.6761921628831766,86.71113619722156,31.297848421013992,36.0800366281199,8.32322501776423,21.561993261602627,6.990714459813196,47.951102953256125,Weekday,Winter,0.6693904014593614,100,54,0.1073342853867086,Peak
2023-01-05 13:00:00,220.75452143057942,9.866929803571615,100.4125045744344,30.34781608331301,60.894367093604345,8.967102116556369,20.13273156267132,12.522221993846902,48.98523502999255,Weekday,Winter,0.8441704489691971,143,77,0.12459416170592535,Peak
2023-01-05 14:00:00,209.1693094941517,6.859677359829841,96.34624485946793,33.43151201601249,57.718819950354316,9.038107745483817,12.634624922833142,8.353380682982738,37.20041749890894,Weekday,Winter,0.08855558422324139,132,98,0.10347595803709593,Peak
2023-01-05 15:00:00,208.57581765996355,1.5616384479217393,96.21714541300939,28.534631617484763,55.054271466248174,11.199988415849674,17.56978074737153,7.739134986663897,50.869201865448524,Weekday,Winter,0.34265348812091534,137,69,0.14691225866696572,Peak
2023-01-05 16:00:00,208.11143029019158,8.268388837118774,94.4660282668217,29.19593037930955,52.79030425462539,11.23605742196724,20.423109967467692,10.622375647604692,39.76589161689497,Weekday,Winter,0.8308771913417055,146,89,0.23339430339818146,Peak
2023-01-05 17:00:00,210.12142489307985,6.5051164779171575,100.91731920932683,29.330984987286506,52.061909820293266,8.791322861106721,19.019888015066524,7.1261832580862965,36.3714978097122,Weekday,Winter,0.6049539226905408,162,58,0.25303817291115693,Peak
