Time,Use [kW],Dishwasher [kW],Furnace [kW],HVAC [kW],Fridge [kW],Outdoor Temp [°C],Humidity [%],Wind Speed [km/h],Day Type,Season,Cloud Cover [%]
01/01/2023 23:00,21.66346438,2.863464375,0,6,0.8,6.103007734,42.75324968,1.168164482,Weekend,1,0.646941051
01/02/2023 0:00,14.13727508,1.337275083,0,0,0.8,6.031023242,75.32358736,6.053526757,Weekday,1,0.251861951
01/02/2023 1:00,19.80917396,2.009173955,5,0,0.8,6.522198776,84.64420298,5.664882687,Weekday,1,0.453298184
01/02/2023 2:00,13.04750015,0.247500149,0,0,0.8,21.12341016,59.74585899,20.11747719,Weekday,1,0.657671405
01/02/2023 3:00,15.49129574,2.69129574,0,0,0.8,2.528399553,80.33147054,1.61550399,Weekday,1,0.227104602
01/02/2023 4:00,18.6940105,0.894010502,5,0,0.8,-8.603073934,77.72026338,22.50184141,Weekday,1,0.383554679
01/02/2023 5:00,18.58691447,0.786914468,5,0,0.8,28.78430402,66.29321011,0.537462313,Weekday,1,0.246671582
01/02/2023 6:00,17.81538865,0.015388647,5,0,0.8,-5.046837424,69.31483036,4.377092281,Weekday,1,0.137137207
01/02/2023 7:00,25.42960755,1.629607546,5,6,0.8,27.02151041,62.05674297,19.71147657,Weekday,1,0.054100308
01/02/2023 8:00,20.2267891,1.426789101,0,6,0.8,24.66780268,42.82084397,12.72211761,Weekday,1,0.917216155
01/02/2023 9:00,25.70912103,1.909121033,5,6,0.8,26.7037057,87.25644166,2.94511774,Weekday,1,0.796456414
01/02/2023 10:00,26.7346124,2.934612402,5,6,0.8,15.05372182,84.54921153,6.401005041,Weekday,1,0.676000548
01/02/2023 11:00,21.52598827,2.725988273,0,6,0.8,14.70778539,49.73698912,2.397461372,Weekday,1,0.404836764
01/02/2023 12:00,26.53045923,2.730459227,5,6,0.8,13.71970033,58.38397403,17.38543681,Weekday,1,0.017068994
01/02/2023 13:00,20.37576701,1.575767013,0,6,0.8,-8.717121761,72.62623345,19.82798005,Weekday,1,0.735208548
01/02/2023 14:00,13.11205685,0.31205685,0,0,0.8,24.0817236,39.66042985,0.079651583,Weekday,1,0.715306126
01/02/2023 15:00,19.34274379,0.542743786,0,6,0.8,1.604472324,81.18870185,23.23195084,Weekday,1,0.64128515
01/02/2023 16:00,26.65912066,2.859120663,5,6,0.8,20.86406323,33.73832349,20.87467625,Weekday,1,0.950660836
01/02/2023 17:00,14.03585895,1.23585895,0,0,0.8,0.724306059,70.30290453,17.47919926,Weekday,1,0.755033351
01/02/2023 18:00,15.39505136,2.595051362,0,0,0.8,19.97830627,70.81130251,20.10671062,Weekday,1,0.465003766
01/02/2023 19:00,25.81653184,2.016531838,5,6,0.8,17.62769114,84.1346114,6.914981253,Weekday,1,0.832816803
01/02/2023 20:00,20.68635739,1.886357388,0,6,0.8,20.12141461,34.99740275,7.404235747,Weekday,1,0.984771075
01/02/2023 21:00,24.62667633,0.82667633,5,6,0.8,1.471758289,72.07645765,12.33993904,Weekday,1,0.791319971
01/02/2023 22:00,15.49024181,2.690241809,0,0,0.8,5.002141016,32.7021768,5.336957096,Weekday,1,0.899553656
01/02/2023 23:00,13.42067411,0.620674114,0,0,0.8,-7.125312721,38.56055114,21.61603419,Weekday,1,0.285738682
01/03/2023 0:00,20.01321573,1.213215729,0,6,0.8,17.76098721,85.09350762,5.227270822,Weekday,1,0.774189512
01/03/2023 1:00,26.78071748,2.980717477,5,6,0.8,17.33843518,52.22701018,16.8955383,Weekday,1,0.304197836
01/03/2023 2:00,15.00718124,2.207181245,0,0,0.8,-8.733621289,86.31592301,22.43146816,Weekday,1,0.100653958
01/03/2023 3:00,20.13518424,1.335184237,0,6,0.8,12.2962722,73.07027922,8.474202388,Weekday,1,0.172623635
01/03/2023 4:00,14.48198951,1.681989508,0,0,0.8,5.646360816,76.02296744,12.70884036,Weekday,1,0.279925284
01/03/2023 5:00,25.03376647,1.233766467,5,6,0.8,2.346512531,47.5326659,2.937080604,Weekday,1,0.868953057
01/03/2023 6:00,14.98096398,2.180963976,0,0,0.8,-3.094111091,57.5381663,15.85089688,Weekday,1,0.98596722
01/03/2023 7:00,19.99759066,1.197590658,0,6,0.8,16.93529459,59.20946117,5.922551112,Weekday,1,0.042191796
01/03/2023 8:00,14.81043549,2.010435494,0,0,0.8,7.433633558,59.5877581,15.14776527,Weekday,1,0.523197958
01/03/2023 9:00,19.91414682,2.114146824,5,0,0.8,9.793376789,81.57410354,4.907762065,Weekday,1,0.362881884
01/03/2023 10:00,20.62867961,1.828679614,0,6,0.8,18.93366068,45.69516753,23.4862229,Weekday,1,0.652563459
01/03/2023 11:00,19.42010339,1.620103393,5,0,0.8,-4.935649045,84.16608422,21.33265197,Weekday,1,0.570433231
01/03/2023 12:00,19.41824555,0.618245553,0,6,0.8,15.5926805,38.33326914,17.15520812,Weekday,1,0.037093639
01/03/2023 13:00,24.39748443,0.59748443,5,6,0.8,25.11959475,82.66261917,17.14797891,Weekday,1,0.153787396
01/03/2023 14:00,26.18721659,2.387216594,5,6,0.8,-2.557437699,37.88328074,4.386716282,Weekday,1,0.247226206
01/03/2023 15:00,24.67099833,0.870998333,5,6,0.8,21.39348959,63.60044438,6.638744502,Weekday,1,0.405659561
01/03/2023 16:00,25.76788848,1.967888483,5,6,0.8,33.4166581,39.84944934,8.137451908,Weekday,1,0.934348362
01/03/2023 17:00,19.69885033,0.898850327,0,6,0.8,27.02190482,71.29005102,6.321046173,Weekday,1,0.204620023
01/03/2023 18:00,18.23343514,0.433435135,5,0,0.8,17.51044452,75.97550909,14.76219721,Weekday,1,0.380604666
01/03/2023 19:00,20.01187,1.211870001,0,6,0.8,21.68591178,50.9864035,21.17586335,Weekday,1,0.338331442
01/03/2023 20:00,19.73080858,0.930808581,0,6,0.8,-3.454403098,61.19338798,20.59837628,Weekday,1,0.644416278
01/03/2023 21:00,13.53019405,0.730194049,0,0,0.8,-4.059494643,61.95729379,16.43796767,Weekday,1,0.538454447
01/03/2023 22:00,14.56431213,1.764312128,0,0,0.8,34.92943218,45.82531943,3.021473185,Weekday,1,0.78183243
01/03/2023 23:00,19.53602976,0.736029759,0,6,0.8,23.95602255,70.44286722,2.288878367,Weekday,1,0.500498532
01/04/2023 0:00,26.04331184,2.243311835,5,6,0.8,17.36529411,32.82261345,6.617431434,Weekday,1,0.779817452
01/04/2023 1:00,19.96043994,2.160439944,5,0,0.8,33.25178355,60.57343603,4.330681769,Weekday,1,0.379584537
01/04/2023 2:00,19.8857826,2.085782601,5,0,0.8,9.927106335,75.64470083,10.20937216,Weekday,1,0.713372199
01/04/2023 3:00,24.10822834,0.308228336,5,6,0.8,-8.501509263,62.41079606,22.00495349,Weekday,1,0.930260106
01/04/2023 4:00,26.63092728,2.830927285,5,6,0.8,-9.513449647,49.48846137,12.16175656,Weekday,1,0.818904684
01/04/2023 5:00,19.3100189,1.510018899,5,0,0.8,13.9917678,32.5853294,23.03204127,Weekday,1,0.075955971
01/04/2023 6:00,20.49902086,2.699020858,5,0,0.8,28.32774126,39.71946792,23.1113955,Weekday,1,0.557686807
01/04/2023 7:00,18.39573965,0.595739653,5,0,0.8,1.121636537,49.47223542,12.44013657,Weekday,1,0.014379988
01/04/2023 8:00,20.58334756,1.78334756,0,6,0.8,11.05353903,62.98760119,21.30748804,Weekday,1,0.252912336
01/04/2023 9:00,15.69622575,2.896225745,0,0,0.8,-2.607409995,79.06679014,23.30940511,Weekday,1,0.282374497
01/04/2023 10:00,20.79609474,2.996094738,5,0,0.8,4.925463641,75.98882102,7.365374149,Weekday,1,0.337515315
01/04/2023 11:00,12.87250587,0.072505875,0,0,0.8,7.624785733,32.59497377,21.31007815,Weekday,1,0.714202042
01/04/2023 12:00,14.24391,1.44391,0,0,0.8,12.37169951,36.09377507,23.62291839,Weekday,1,0.75548774
01/04/2023 13:00,24.67426807,0.874268069,5,6,0.8,0.238212472,43.12771534,12.15275724,Weekday,1,0.620875916
01/04/2023 14:00,18.9911617,0.191161705,0,6,0.8,22.55331372,33.13389429,7.248405575,Weekday,1,0.162048972
01/04/2023 15:00,25.5088732,1.708873197,5,6,0.8,17.4374664,33.70062999,21.05010516,Weekday,1,0.512567849
01/04/2023 16:00,17.81524985,0.015249854,5,0,0.8,16.27457463,72.0421097,1.264165495,Weekday,1,0.531941582
01/04/2023 17:00,25.63383277,1.833832769,5,6,0.8,-0.821043322,87.87586221,2.871715619,Weekday,1,0.169020689
01/04/2023 18:00,26.41054443,2.610544431,5,6,0.8,-6.089636593,31.77893076,23.66600173,Weekday,1,0.355562156
01/04/2023 19:00,21.45080439,2.650804395,0,6,0.8,-0.039813473,65.04311073,2.962976791,Weekday,1,0.352168833
01/04/2023 20:00,20.66295845,2.86295845,5,0,0.8,12.80109707,46.86882738,13.12461948,Weekday,1,0.715682964
01/04/2023 21:00,26.01959146,2.219591459,5,6,0.8,17.53054183,77.45357296,5.729889838,Weekday,1,0.077949142
01/04/2023 22:00,13.35413887,0.554138873,0,0,0.8,14.51931974,75.27482665,12.4948891,Weekday,1,0.868851456
01/04/2023 23:00,19.10403496,1.304034963,5,0,0.8,11.51771446,61.42208984,0.736721824,Weekday,1,0.888925862
01/05/2023 0:00,26.45769849,2.657698487,5,6,0.8,11.53693937,30.53601716,15.36611388,Weekday,1,0.273836877
01/05/2023 1:00,24.56513884,0.765138841,5,6,0.8,8.055129066,45.2003333,16.6161756,Weekday,1,0.029948578
01/05/2023 2:00,14.12993808,1.329938084,0,0,0.8,32.96908036,59.03427878,1.383276977,Weekday,1,0.681453454
01/05/2023 3:00,25.65081093,1.850810927,5,6,0.8,26.8443325,89.66471809,10.1177837,Weekday,1,0.347597063
01/05/2023 4:00,13.11005753,0.310057533,0,0,0.8,6.147577721,35.09884625,11.55025363,Weekday,1,0.502548838
01/05/2023 5:00,19.27032898,1.470328983,5,0,0.8,13.53221668,54.85611553,7.064259407,Weekday,1,0.679158064
01/05/2023 6:00,18.93411321,0.134113207,0,6,0.8,20.78105211,68.00441659,23.28445159,Weekday,1,0.735603949
01/05/2023 7:00,19.73488241,0.934882408,0,6,0.8,13.56357407,81.85109988,4.753072221,Weekday,1,0.746189653
01/05/2023 8:00,21.05611906,2.256119059,0,6,0.8,-2.079171882,50.43860187,13.58404665,Weekday,1,0.894934
01/05/2023 9:00,25.94649726,2.14649726,5,6,0.8,12.55096512,55.71701906,14.59720996,Weekday,1,0.51228829
01/05/2023 10:00,26.62466273,2.824662731,5,6,0.8,16.73416577,60.16446625,22.16000744,Weekday,1,0.119165097
01/05/2023 11:00,21.1306861,2.3306861,0,6,0.8,4.872067458,74.43907653,11.55326845,Weekday,1,0.447196579
01/05/2023 12:00,19.44568554,0.645685545,0,6,0.8,-6.40617553,71.05954573,0.879568689,Weekday,1,0.10848826
01/05/2023 13:00,20.51491354,2.714913542,5,0,0.8,29.89348044,75.34458024,17.44281745,Weekday,1,0.052733362
01/05/2023 14:00,25.45679244,1.656792441,5,6,0.8,8.446918178,87.04482886,14.65035679,Weekday,1,0.359698452
01/05/2023 15:00,20.33469366,2.534693663,5,0,0.8,19.81044691,43.74880946,11.38562567,Weekday,1,0.771479813
01/05/2023 16:00,15.56746845,2.767468451,0,0,0.8,22.81404478,39.74596509,22.9560437,Weekday,1,0.092809687
01/05/2023 17:00,20.28688384,2.486883837,5,0,0.8,7.920130672,36.85310273,22.41939027,Weekday,1,0.952966437
01/05/2023 18:00,13.98259399,1.182593994,0,0,0.8,23.88217698,37.04659785,1.974249387,Weekday,1,0.987790989
01/05/2023 19:00,20.59456441,1.79456441,0,6,0.8,18.36721331,63.54159666,16.49739052,Weekday,1,0.424694942
01/05/2023 20:00,19.09809424,1.298094239,5,0,0.8,-7.110838728,89.43554178,7.493253986,Weekday,1,0.43056851
01/05/2023 21:00,20.88244141,2.082441407,0,6,0.8,8.282908564,30.29581418,10.82099788,Weekday,1,0.550056373
01/05/2023 22:00,14.25405947,1.454059469,0,0,0.8,31.0003677,34.83354844,0.288450822,Weekday,1,0.639029988
01/05/2023 23:00,13.18478102,0.384781025,0,0,0.8,6.011649399,64.6230916,18.61575721,Weekday,1,0.954282143
01/06/2023 0:00,20.73311149,1.93311149,0,6,0.8,29.45845778,86.06049234,19.10131412,Weekday,1,0.806296277
01/06/2023 1:00,18.41411865,0.614118649,5,0,0.8,24.87236029,78.284499,21.07813643,Weekday,1,0.975248608
01/06/2023 2:00,21.03487138,2.234871377,0,6,0.8,22.7094652,35.34903604,18.00764879,Weekday,1,0.079928264
01/06/2023 3:00,19.11685162,0.316851619,0,6,0.8,1.126256786,51.8346025,7.854955135,Weekday,1,0.46042998
01/06/2023 4:00,12.82192848,0.021928481,0,0,0.8,-5.861269364,55.24787543,10.30725783,Weekday,1,0.093361678
01/06/2023 5:00,18.80346697,1.003466975,5,0,0.8,5.975786215,84.73838391,2.278212251,Weekday,1,0.777343275
01/06/2023 6:00,26.70776651,2.907766511,5,6,0.8,27.85385555,46.54465119,24.89753674,Weekday,1,0.998901029
01/06/2023 7:00,14.90292707,2.102927068,0,0,0.8,19.1023108,72.70306417,17.72237445,Weekday,1,0.380941763
01/06/2023 8:00,25.0410566,1.241056604,5,6,0.8,2.365313607,75.15681323,15.25478566,Weekday,1,0.879005081
01/06/2023 9:00,19.16225651,0.362256512,0,6,0.8,22.97760053,39.12622724,19.01717843,Weekday,1,0.746295001
01/06/2023 10:00,18.98109063,0.181090633,0,6,0.8,21.90494524,63.31008065,24.11882902,Weekday,1,0.572051904
01/06/2023 11:00,20.97863502,2.178635021,0,6,0.8,4.792390227,32.67287037,2.825053532,Weekday,1,0.3419165
01/06/2023 12:00,15.51635295,2.716352953,0,0,0.8,-8.404107976,45.18731915,13.64599013,Weekday,1,0.228733192
01/06/2023 13:00,17.84807775,0.048077754,5,0,0.8,31.81196901,48.724975,23.42003821,Weekday,1,0.323665444
01/06/2023 14:00,19.55242249,1.752422492,5,0,0.8,-7.118797263,77.65782968,16.12702657,Weekday,1,0.301259879
01/06/2023 15:00,14.98581215,2.185812151,0,0,0.8,4.480006137,87.05364983,8.909366324,Weekday,1,0.670758897
01/06/2023 16:00,24.67659263,0.876592633,5,6,0.8,15.25690558,54.41222553,9.66872161,Weekday,1,0.78470334
01/06/2023 17:00,19.36839285,1.568392849,5,0,0.8,25.89527312,78.74123492,14.35350364,Weekday,1,0.275813299
01/06/2023 18:00,21.24455566,2.444555659,0,6,0.8,2.459047911,40.55690567,13.8922496,Weekday,1,0.980937937
01/06/2023 19:00,20.58898094,1.788980941,0,6,0.8,31.97714112,89.52745351,23.26800427,Weekday,1,0.685502858
01/06/2023 20:00,13.93566602,1.135666018,0,0,0.8,4.613293403,83.44632404,12.11075824,Weekday,1,0.617439344
01/06/2023 21:00,19.03267342,0.232673416,0,6,0.8,-7.464821683,68.53782507,11.99691999,Weekday,1,0.765572045
01/06/2023 22:00,20.26071853,1.460718529,0,6,0.8,4.607549752,61.30576353,11.12060533,Weekday,1,0.599456156
01/06/2023 23:00,19.20458172,1.404581718,5,0,0.8,1.097918305,85.96475784,0.32137118,Weekday,1,0.742394381
01/07/2023 0:00,19.34460427,0.54460427,0,6,0.8,-5.799656072,82.39637991,24.45016772,Weekend,1,0.322145037
01/07/2023 1:00,24.0104078,0.210407803,5,6,0.8,23.54036206,64.5046776,9.746827086,Weekend,1,0.260535981
01/07/2023 2:00,20.3252028,1.525202796,0,6,0.8,-8.919629259,66.23077507,13.62146644,Weekend,1,0.717201221
01/07/2023 3:00,18.7955552,0.995555204,5,0,0.8,5.821744101,30.68355115,20.90582091,Weekend,1,0.739802714
01/07/2023 4:00,24.44349346,0.643493461,5,6,0.8,10.44829072,65.09729112,3.402890178,Weekend,1,0.030543963
01/07/2023 5:00,13.08397068,0.283970683,0,0,0.8,18.43537157,45.18507795,13.93192917,Weekend,1,0.771828917
01/07/2023 6:00,21.31379159,2.513791586,0,6,0.8,-3.809122249,65.68398631,9.230890338,Weekend,1,0.922742319
01/07/2023 7:00,24.86533741,1.065337411,5,6,0.8,17.66674457,41.73434459,21.3846067,Weekend,1,0.805920193
01/07/2023 8:00,15.28035522,2.480355217,0,0,0.8,21.61120369,82.72092136,8.430622059,Weekend,1,0.364020779
01/07/2023 9:00,17.87788681,0.077886808,5,0,0.8,-0.626262908,63.28640401,5.195449897,Weekend,1,0.011931338
01/07/2023 10:00,23.80671873,0.006718731,5,6,0.8,20.3977643,60.70101679,4.47997355,Weekend,1,0.96291806
01/07/2023 11:00,20.57325325,2.773253254,5,0,0.8,31.87495452,69.26732692,11.56057089,Weekend,1,0.890949912
01/07/2023 12:00,25.82179975,2.021799753,5,6,0.8,8.235420528,37.43745561,7.262407153,Weekend,1,0.707883868
01/07/2023 13:00,26.78444374,2.98444374,5,6,0.8,22.9843172,34.75053082,3.291903609,Weekend,1,0.339520357
01/07/2023 14:00,20.23851506,1.438515064,0,6,0.8,23.79481357,40.14304225,10.85810142,Weekend,1,0.970144277
01/07/2023 15:00,19.27741249,0.47741249,0,6,0.8,-2.129648053,33.17339679,6.263341152,Weekend,1,0.113473375
01/07/2023 16:00,20.65684916,2.856849158,5,0,0.8,8.932490313,36.79453582,3.5669652,Weekend,1,0.429988144
01/07/2023 17:00,24.29821052,0.498210521,5,6,0.8,10.64135719,67.59112243,24.11043002,Weekend,1,0.759494371
01/07/2023 18:00,19.90785592,1.107855921,0,6,0.8,30.29084009,42.53721447,21.79529708,Weekend,1,0.008151989
01/07/2023 19:00,26.60367995,2.803679952,5,6,0.8,26.18508457,74.07798133,9.742680018,Weekend,1,0.304582691
01/07/2023 20:00,19.04492341,0.244923409,0,6,0.8,15.46929133,39.09030155,13.22861538,Weekend,1,0.917315827
01/07/2023 21:00,20.16188634,1.361886344,0,6,0.8,-8.417827129,41.10487335,15.85502742,Weekend,1,0.853882702
01/07/2023 22:00,20.46187177,2.661871775,5,0,0.8,2.51607091,78.41783619,0.711273461,Weekend,1,0.827154671
01/07/2023 23:00,19.75821518,0.958215181,0,6,0.8,17.37569425,81.61994755,19.26977522,Weekend,1,0.053134724
01/08/2023 0:00,20.68797381,2.887973813,5,0,0.8,20.02947043,42.04665127,23.607344,Weekend,1,0.398435226
01/08/2023 1:00,15.7921178,2.992117801,0,0,0.8,28.55877484,48.97009894,20.76002512,Weekend,1,0.848198874
01/08/2023 2:00,25.25804657,1.458046572,5,6,0.8,17.37411915,32.68457594,13.97515104,Weekend,1,0.675066532
01/08/2023 3:00,24.76387477,0.963874765,5,6,0.8,-6.765378386,73.31406581,21.69494675,Weekend,1,0.988020846
01/08/2023 4:00,21.72031699,2.920316994,0,6,0.8,34.16247944,44.83850211,16.80582037,Weekend,1,0.728751054
01/08/2023 5:00,26.79615561,2.996155609,5,6,0.8,18.99091643,88.16377676,9.727592469,Weekend,1,0.80659099
01/08/2023 6:00,14.1356393,1.3356393,0,0,0.8,15.92803081,73.39431236,19.72938017,Weekend,1,0.286543842
01/08/2023 7:00,23.93423709,0.134237086,5,6,0.8,15.63126284,74.58485606,21.1064967,Weekend,1,0.567849616
01/08/2023 8:00,25.14118337,1.34118337,5,6,0.8,-8.219025901,43.21385898,24.85453032,Weekend,1,0.648894066
01/08/2023 9:00,19.9305244,2.130524399,5,0,0.8,14.37410554,71.6948307,6.391260273,Weekend,1,0.973172205
01/08/2023 10:00,25.67821398,1.878213983,5,6,0.8,-4.893264845,38.71451559,19.50299974,Weekend,1,0.917331836
01/08/2023 11:00,25.81194931,2.011949311,5,6,0.8,25.31173073,86.31910762,3.775224335,Weekend,1,0.111813205
01/08/2023 12:00,26.71575658,2.91575658,5,6,0.8,12.35797675,54.65218883,8.439174891,Weekend,1,0.143306098
01/08/2023 13:00,19.78591372,1.985913723,5,0,0.8,22.00082627,79.67538569,2.318846733,Weekend,1,0.714117213
01/08/2023 14:00,19.07435061,0.274350607,0,6,0.8,32.41023957,40.68050152,18.51351638,Weekend,1,0.627561911
01/08/2023 15:00,20.56919303,1.769193031,0,6,0.8,-4.149926032,40.03149333,9.116469995,Weekend,1,0.00643399
01/08/2023 16:00,18.43474302,0.634743019,5,0,0.8,1.936913622,36.42233347,21.77167272,Weekend,1,0.855051118
01/08/2023 17:00,26.1852269,2.385226905,5,6,0.8,23.76853104,72.6534033,24.83196756,Weekend,1,0.045027047
01/08/2023 18:00,24.85091795,1.050917947,5,6,0.8,9.741484142,53.7148291,18.90504976,Weekend,1,0.785569738
01/08/2023 19:00,14.30730943,1.507309433,0,0,0.8,19.68052761,83.14860595,2.545155537,Weekend,1,0.31232353
01/08/2023 20:00,14.91061744,2.110617438,0,0,0.8,14.33378676,64.24458028,14.80253042,Weekend,1,0.317090366
01/08/2023 21:00,13.31488303,0.514883028,0,0,0.8,20.00827098,52.42072451,20.04505024,Weekend,1,0.63260002
01/08/2023 22:00,14.60317832,1.803178323,0,0,0.8,24.34732496,76.61165309,22.44193239,Weekend,1,0.411410779
01/08/2023 23:00,18.28010383,0.480103832,5,0,0.8,-9.595019219,40.43829564,4.538668915,Weekend,1,0.375687342
01/09/2023 0:00,26.2797352,2.479735204,5,6,0.8,6.478235112,30.99902093,23.8223037,Weekday,1,0.483484974
01/09/2023 1:00,18.79810489,0.998104885,5,0,0.8,10.73030319,37.37933023,9.39407108,Weekday,1,0.226745586
01/09/2023 2:00,20.44009156,1.64009156,0,6,0.8,32.73652194,64.15018127,3.147685771,Weekday,1,0.5740338
01/09/2023 3:00,26.29213181,2.492131814,5,6,0.8,30.98228496,55.86762554,2.743517631,Weekday,1,0.619809868
01/09/2023 4:00,15.70720119,2.907201186,0,0,0.8,-7.101991185,65.02334102,20.87396518,Weekday,1,0.788917178
01/09/2023 5:00,13.78260493,0.982604933,0,0,0.8,1.592554174,74.13922506,9.504821775,Weekday,1,0.787858856
01/09/2023 6:00,13.06512146,0.265121459,0,0,0.8,-6.31812686,89.17991396,21.34831763,Weekday,1,0.263924681
01/09/2023 7:00,15.69046737,2.890467371,0,0,0.8,-3.579508547,51.97995962,13.12842669,Weekday,1,0.597773028
01/09/2023 8:00,26.76791033,2.967910331,5,6,0.8,17.22763036,87.1197128,15.96372722,Weekday,1,0.985040711
01/09/2023 9:00,15.55723126,2.757231261,0,0,0.8,18.97617327,77.26609815,10.98742186,Weekday,1,0.76184914
01/09/2023 10:00,15.35145707,2.55145707,0,0,0.8,26.82770439,87.26113157,10.1497611,Weekday,1,0.733147092
01/09/2023 11:00,20.28107823,1.481078228,0,6,0.8,25.16751484,89.08831343,6.341246624,Weekday,1,0.043692095
01/09/2023 12:00,19.20584967,1.405849674,5,0,0.8,14.06421297,76.9161599,17.30643148,Weekday,1,0.379491849
01/09/2023 13:00,19.47685842,1.676858418,5,0,0.8,0.276677814,35.0252835,21.22907253,Weekday,1,0.344476419
01/09/2023 14:00,19.12070661,0.320706615,0,6,0.8,33.86882292,89.15338749,3.585597239,Weekday,1,0.019261692
01/09/2023 15:00,15.49621127,2.696211274,0,0,0.8,21.53244758,86.47442756,1.534953952,Weekday,1,0.111418861
01/09/2023 16:00,25.64544162,1.845441622,5,6,0.8,27.58562644,78.35066051,15.09723663,Weekday,1,0.341173886
01/09/2023 17:00,21.77613744,2.976137443,0,6,0.8,21.15543415,60.06991362,16.2277849,Weekday,1,0.050432534
01/09/2023 18:00,14.87772919,2.077729192,0,0,0.8,11.22726285,84.26863631,11.78807977,Weekday,1,0.293529512
01/09/2023 19:00,19.86420456,1.064204555,0,6,0.8,31.96785691,66.30991073,12.85847423,Weekday,1,0.321933057
01/09/2023 20:00,24.32039008,0.520390079,5,6,0.8,26.14509938,66.99669136,15.52718146,Weekday,1,0.727322466
01/09/2023 21:00,17.93850417,0.138504173,5,0,0.8,33.26390113,60.03239598,17.49989581,Weekday,1,0.064267787
01/09/2023 22:00,19.78036912,0.980369115,0,6,0.8,11.80625442,74.18534856,5.169534546,Weekday,1,0.190382973
01/09/2023 23:00,24.86738328,1.067383279,5,6,0.8,-4.765354041,62.3462722,9.351592997,Weekday,1,0.665457035
01/10/2023 0:00,25.23816163,1.43816163,5,6,0.8,-3.886699211,88.29981245,13.4013203,Weekday,1,0.705136437
01/10/2023 1:00,20.77693437,1.976934374,0,6,0.8,17.05447053,81.87231254,16.00746309,Weekday,1,0.05748372
01/10/2023 2:00,19.05782664,0.257826635,0,6,0.8,6.089679194,33.67092271,9.766082189,Weekday,1,0.755685425
01/10/2023 3:00,18.68933684,0.889336836,5,0,0.8,6.543920621,57.58486791,4.272906814,Weekday,1,0.988544419
01/10/2023 4:00,19.41026941,0.610269407,0,6,0.8,29.80814074,79.84625041,22.03986142,Weekday,1,0.346187384
01/10/2023 5:00,19.75647921,1.956479212,5,0,0.8,31.86783876,48.68739836,11.29933433,Weekday,1,0.799887725
