Time,Use [kW],Dishwasher [kW],Furnace [kW],HVAC [kW],Fridge [kW],Outdoor Temp [°C],Humidity [%],Wind Speed [km/h],Day Type,Season,Cloud Cover [%]
01/04/2023 17:00,8.44442985,0.94442985,0,0,0.5,12.12182732,39.54957454,12.8232826,Weekday,1,0.740993654
01/04/2023 18:00,11.73918849,0.239188492,0,4,0.5,0.517668203,57.10078481,10.56331134,Weekday,1,0.425456776
01/04/2023 19:00,12.92648957,1.426489574,0,4,0.5,19.24502999,50.13954736,0.583529405,Weekday,1,0.38146484
01/04/2023 20:00,13.0215701,1.521570097,0,4,0.5,23.72685274,40.08579041,11.58234929,Weekday,1,0.059419451
01/04/2023 21:00,12.6225544,1.122554395,0,4,0.5,19.65819628,61.33105311,4.640051676,Weekday,1,0.705911727
01/04/2023 22:00,13.04193436,1.54193436,0,4,0.5,10.40992998,36.79809146,6.829531101,Weekday,1,0.17535276
01/04/2023 23:00,15.48759119,0.987591193,3,4,0.5,25.74356832,58.59100039,6.244094865,Weekday,1,0.462993168
01/05/2023 0:00,12.54546566,1.045465659,0,4,0.5,-0.18098539,77.4347521,17.17026616,Weekday,1,0.141308114
01/05/2023 1:00,15.35508204,0.855082037,3,4,0.5,4.111850436,63.73711875,0.951460353,Weekday,1,0.604477818
01/05/2023 2:00,7.550838253,0.050838253,0,0,0.5,12.13388898,45.10397358,6.95993504,Weekday,1,0.231061235
01/05/2023 3:00,7.715782854,0.215782854,0,0,0.5,-2.853149039,64.85355927,7.896326737,Weekday,1,0.594396531
01/05/2023 4:00,7.562858371,0.062858371,0,0,0.5,-1.650997645,68.55450901,12.37668527,Weekday,1,0.94661578
01/05/2023 5:00,15.77282082,1.272820823,3,4,0.5,8.91051801,39.55042802,15.77929697,Weekday,1,0.9209185
01/05/2023 6:00,8.128711962,0.628711962,0,0,0.5,28.03602039,62.30793294,14.55330275,Weekday,1,0.200464359
01/05/2023 7:00,8.517141382,1.017141382,0,0,0.5,26.79447926,46.06377176,15.05244207,Weekday,1,0.099185609
01/05/2023 8:00,12.31513295,1.815132948,3,0,0.5,11.30912004,69.11134891,3.847740326,Weekday,1,0.042661102
01/05/2023 9:00,11.99858446,0.498584458,0,4,0.5,-0.024450942,37.72265571,18.23474547,Weekday,1,0.82850462
01/05/2023 10:00,11.32076585,0.820765846,3,0,0.5,1.233767959,76.2655802,8.282973589,Weekday,1,0.249307582
01/05/2023 11:00,9.011102277,1.511102277,0,0,0.5,8.214111911,54.48721624,0.222180619,Weekday,1,0.283937364
01/05/2023 12:00,10.95759633,0.457596331,3,0,0.5,2.352596828,41.19819884,13.36192364,Weekday,1,0.226245278
01/05/2023 13:00,14.65395982,0.15395982,3,4,0.5,-2.095854196,45.16227612,12.08005598,Weekday,1,0.840083955
01/05/2023 14:00,8.079502906,0.579502906,0,0,0.5,18.58221192,40.8679168,2.519152702,Weekday,1,0.978901995
01/05/2023 15:00,7.822442575,0.322442575,0,0,0.5,15.35070232,28.77478015,19.19735211,Weekday,1,0.755186651
01/05/2023 16:00,13.3593953,1.859395305,0,4,0.5,5.195386529,24.10954381,11.23128862,Weekday,1,0.82357786
01/05/2023 17:00,12.11624076,1.616240759,3,0,0.5,22.26319339,39.30672171,9.385279726,Weekday,1,0.620500461
01/05/2023 18:00,8.766807513,1.266807513,0,0,0.5,22.15821107,47.52142646,7.962444441,Weekday,1,0.528774908
01/05/2023 19:00,13.24292118,1.74292118,0,4,0.5,12.18506896,41.70901637,4.197027568,Weekday,1,0.721578005
01/05/2023 20:00,9.107344154,1.607344154,0,0,0.5,-1.621360557,20.83517022,19.05625618,Weekday,1,0.035762879
01/05/2023 21:00,11.87314012,0.373140118,0,4,0.5,27.146429,54.74037476,14.04317278,Weekday,1,0.061400526
01/05/2023 22:00,9.285117997,1.785117997,0,0,0.5,18.40311832,28.68898879,11.35207498,Weekday,1,0.687273489
01/05/2023 23:00,8.578684484,1.078684484,0,0,0.5,3.64677867,32.66031671,12.62400404,Weekday,1,0.335069965
01/06/2023 0:00,13.11488031,1.61488031,0,4,0.5,16.36590915,27.24491206,16.80840917,Weekday,1,0.488834356
01/06/2023 1:00,13.2921826,1.7921826,0,4,0.5,9.175752354,51.2259638,12.71440562,Weekday,1,0.781992564
01/06/2023 2:00,8.13600695,0.63600695,0,0,0.5,17.23723739,25.70955754,2.291814579,Weekday,1,0.577157908
01/06/2023 3:00,7.720103849,0.220103849,0,0,0.5,11.58548135,35.38143495,13.94590318,Weekday,1,0.805261875
01/06/2023 4:00,14.95587033,0.455870325,3,4,0.5,11.99152526,47.10252306,11.29738752,Weekday,1,0.419155242
01/06/2023 5:00,15.35421558,0.854215577,3,4,0.5,20.75587322,30.06253311,19.32688215,Weekday,1,0.287423353
01/06/2023 6:00,9.136029532,1.636029532,0,0,0.5,16.48040111,46.7744817,14.67438429,Weekday,1,0.234836909
01/06/2023 7:00,13.22146117,1.721461167,0,4,0.5,-2.201655806,40.56410754,6.88005832,Weekday,1,0.131680951
01/06/2023 8:00,7.513904261,0.013904261,0,0,0.5,-2.711925034,71.63583064,2.707957028,Weekday,1,0.036796522
01/06/2023 9:00,8.521494605,1.021494605,0,0,0.5,5.675323312,67.69419276,9.645611849,Weekday,1,0.053149016
01/06/2023 10:00,8.334822006,0.834822006,0,0,0.5,10.05860988,79.57127501,13.58708562,Weekday,1,0.270998827
01/06/2023 11:00,7.944215621,0.444215621,0,0,0.5,4.632789571,51.73470398,3.545510358,Weekday,1,0.278412594
01/06/2023 12:00,7.739730735,0.239730735,0,0,0.5,17.80109503,54.52382561,12.98888549,Weekday,1,0.381784529
01/06/2023 13:00,11.17523034,0.675230343,3,0,0.5,1.82877761,76.79875089,16.51223516,Weekday,1,0.591617371
01/06/2023 14:00,9.385819408,1.885819408,0,0,0.5,19.64493837,43.97553288,3.141003568,Weekday,1,0.759299535
01/06/2023 15:00,8.146405864,0.646405864,0,0,0.5,22.06027597,53.34096107,14.11571407,Weekday,1,0.197705008
01/06/2023 16:00,8.537581243,1.037581243,0,0,0.5,-0.648824234,42.74512974,1.365152672,Weekday,1,0.759248177
01/06/2023 17:00,11.90603792,1.406037918,3,0,0.5,17.77821852,52.75164235,0.159001658,Weekday,1,0.138989528
01/06/2023 18:00,12.2272592,0.727259205,0,4,0.5,28.65025916,24.84598595,0.652693727,Weekday,1,0.988693621
01/06/2023 19:00,9.443564165,1.943564165,0,0,0.5,1.748833604,67.0276456,12.63009155,Weekday,1,0.285033783
01/06/2023 20:00,13.42489459,1.92489459,0,4,0.5,26.82559909,79.11679685,19.46724105,Weekday,1,0.837335015
01/06/2023 21:00,8.003564592,0.503564592,0,0,0.5,16.21167822,23.94442415,15.42744504,Weekday,1,0.190465828
01/06/2023 22:00,8.494497012,0.994497012,0,0,0.5,15.68307036,68.06238381,5.088185201,Weekday,1,0.95064278
01/06/2023 23:00,8.10175662,0.60175662,0,0,0.5,-3.182706119,34.50408803,1.43377373,Weekday,1,0.826626785
01/07/2023 0:00,12.06968099,0.569680989,0,4,0.5,21.19050974,31.8528232,12.33308258,Weekend,1,0.359389261
01/07/2023 1:00,7.573773895,0.073773895,0,0,0.5,11.73955684,61.6022239,0.064577703,Weekend,1,0.421471726
01/07/2023 2:00,8.719128668,1.219128668,0,0,0.5,20.24110371,22.64793491,15.85171249,Weekend,1,0.003837994
01/07/2023 3:00,15.50535805,1.005358046,3,4,0.5,23.32133862,47.79436084,4.862410515,Weekend,1,0.251432244
01/07/2023 4:00,11.6029575,0.102957502,0,4,0.5,13.33287307,20.08666795,5.984341519,Weekend,1,0.289296456
01/07/2023 5:00,15.05729293,0.557292928,3,4,0.5,4.227550965,53.26364172,6.879579741,Weekend,1,0.452738699
01/07/2023 6:00,9.316531772,1.816531772,0,0,0.5,-0.044962801,47.72490006,15.27105883,Weekend,1,0.139049814
01/07/2023 7:00,7.979123781,0.479123781,0,0,0.5,0.617609478,74.9289564,5.314837431,Weekend,1,0.478766888
01/07/2023 8:00,11.78978974,0.289789744,0,4,0.5,25.34271289,63.21631417,5.689417878,Weekend,1,0.668468485
01/07/2023 9:00,8.478905521,0.978905521,0,0,0.5,-0.674766653,27.56037031,10.81983876,Weekend,1,0.371282298
01/07/2023 10:00,16.47130091,1.971300908,3,4,0.5,8.464292557,41.27239759,9.260010573,Weekend,1,0.232195276
01/07/2023 11:00,14.98411054,0.484110543,3,4,0.5,6.69961262,75.89478618,19.11139378,Weekend,1,0.547716487
01/07/2023 12:00,12.84427109,1.344271095,0,4,0.5,25.29094834,63.52004884,5.267931642,Weekend,1,0.029003903
01/07/2023 13:00,9.023239231,1.523239231,0,0,0.5,11.71927252,55.6565069,1.837824865,Weekend,1,0.340837451
01/07/2023 14:00,7.975275088,0.475275088,0,0,0.5,29.87562461,53.54429545,10.81962949,Weekend,1,0.527590243
01/07/2023 15:00,12.9564327,1.456432697,0,4,0.5,20.79691612,43.88590798,3.690391573,Weekend,1,0.335842816
01/07/2023 16:00,8.235566265,0.735566265,0,0,0.5,24.78232514,55.11208776,8.272534006,Weekend,1,0.345431426
01/07/2023 17:00,8.764611661,1.264611661,0,0,0.5,-1.546470689,66.29986489,3.743958871,Weekend,1,0.848296663
01/07/2023 18:00,11.76705942,1.267059422,3,0,0.5,3.858578934,27.65226058,17.61939777,Weekend,1,0.933991787
01/07/2023 19:00,8.571549368,1.071549368,0,0,0.5,-0.259383155,78.18983838,6.548992646,Weekend,1,0.827392647
01/07/2023 20:00,10.68057954,0.18057954,3,0,0.5,11.22676903,34.36189215,15.49735011,Weekend,1,0.09886745
01/07/2023 21:00,16.17060499,1.670604991,3,4,0.5,20.14006209,46.86456089,18.97206786,Weekend,1,0.289742444
01/07/2023 22:00,11.14156013,0.64156013,3,0,0.5,0.917224887,21.36293748,18.8110116,Weekend,1,0.711294367
01/07/2023 23:00,7.873037021,0.373037021,0,0,0.5,-0.44410094,53.02075538,10.49602193,Weekend,1,0.974392795
01/08/2023 0:00,7.581550283,0.081550283,0,0,0.5,16.51130621,42.91201084,19.66510213,Weekend,1,0.242281548
01/08/2023 1:00,8.681785886,1.181785886,0,0,0.5,3.060946382,34.98535234,13.11874437,Weekend,1,0.898210479
01/08/2023 2:00,12.85512872,1.355128724,0,4,0.5,11.77637751,79.13145523,2.569778734,Weekend,1,0.739014987
01/08/2023 3:00,11.53317566,0.033175658,0,4,0.5,-3.21087953,45.68846856,17.76753886,Weekend,1,0.983450366
01/08/2023 4:00,11.52418612,1.024186117,3,0,0.5,18.82144842,44.85778182,9.373784835,Weekend,1,0.093585482
01/08/2023 5:00,14.95299155,0.45299155,3,4,0.5,13.94607336,47.78619587,3.053885756,Weekend,1,0.394745748
01/08/2023 6:00,11.79034558,1.290345581,3,0,0.5,17.65980146,26.96922674,15.82843511,Weekend,1,0.478115002
01/08/2023 7:00,14.84873286,0.348732858,3,4,0.5,4.639223302,43.58576659,12.48806015,Weekend,1,0.672082625
01/08/2023 8:00,8.881875476,1.381875476,0,0,0.5,4.751104138,40.18425555,17.64241943,Weekend,1,0.653972036
01/08/2023 9:00,8.273470693,0.773470693,0,0,0.5,23.04761866,47.90746753,16.54644927,Weekend,1,0.906345345
01/08/2023 10:00,9.373459977,1.873459977,0,0,0.5,20.14968095,71.39727001,6.402208523,Weekend,1,0.838673123
01/08/2023 11:00,11.77504189,0.275041888,0,4,0.5,15.29050279,31.56712367,5.1262913,Weekend,1,0.055372669
01/08/2023 12:00,11.1821327,0.682132702,3,0,0.5,16.98502165,56.46435954,14.67657096,Weekend,1,0.486540123
01/08/2023 13:00,11.72694704,0.226947042,0,4,0.5,-1.708453717,22.25822539,11.46625729,Weekend,1,0.40706123
01/08/2023 14:00,9.349387237,1.849387237,0,0,0.5,24.96599566,39.00755013,1.397496204,Weekend,1,0.997144587
01/08/2023 15:00,13.25467871,1.754678707,0,4,0.5,21.94674616,48.35945715,3.632755986,Weekend,1,0.427258194
01/08/2023 16:00,8.015883255,0.515883255,0,0,0.5,15.66720368,24.45674905,3.027068936,Weekend,1,0.68261914
01/08/2023 17:00,12.81996809,1.319968092,0,4,0.5,27.15082959,52.63807608,11.79593766,Weekend,1,0.284429433
01/08/2023 18:00,12.1344444,1.6344444,3,0,0.5,0.902326769,38.61953726,1.715245263,Weekend,1,0.614628956
01/08/2023 19:00,8.610401623,1.110401623,0,0,0.5,19.03300851,79.56860082,4.154018738,Weekend,1,0.206633089
01/08/2023 20:00,12.55930116,1.059301157,0,4,0.5,28.70436222,57.85817013,10.90752992,Weekend,1,0.603606656
01/08/2023 21:00,11.98370458,0.483704582,0,4,0.5,5.85031376,34.65051176,2.661136198,Weekend,1,0.868190239
01/08/2023 22:00,11.68620554,0.186205536,0,4,0.5,-4.464769008,26.16039473,4.965436316,Weekend,1,0.019237791
01/08/2023 23:00,9.294431516,1.794431516,0,0,0.5,20.72036134,22.44318676,18.13582068,Weekend,1,0.50458641
01/09/2023 0:00,12.30083611,1.800836114,3,0,0.5,-4.755688644,25.44639586,13.94235037,Weekday,1,0.982370624
01/09/2023 1:00,8.766202915,1.266202915,0,0,0.5,25.53867772,60.80357162,6.137628559,Weekday,1,0.159262522
01/09/2023 2:00,8.178059582,0.678059582,0,0,0.5,-3.029456176,71.29953656,17.54710245,Weekday,1,0.183412328
01/09/2023 3:00,8.198419149,0.698419149,0,0,0.5,17.84676555,29.40398688,5.005696165,Weekday,1,0.470823721
01/09/2023 4:00,8.951911358,1.451911358,0,0,0.5,8.201445055,44.12806721,11.78165421,Weekday,1,0.87099318
01/09/2023 5:00,13.29422052,1.79422052,0,4,0.5,2.11692288,41.25412059,7.369886753,Weekday,1,0.562759609
01/09/2023 6:00,13.27417285,1.774172849,0,4,0.5,26.43904399,58.67108547,15.04298819,Weekday,1,0.508708645
01/09/2023 7:00,9.059751092,1.559751092,0,0,0.5,21.11860482,30.9606729,7.431747119,Weekday,1,0.086757059
01/09/2023 8:00,11.78406329,1.284063292,3,0,0.5,6.915419815,77.19915863,4.977233453,Weekday,1,0.961986015
01/09/2023 9:00,7.66827993,0.16827993,0,0,0.5,4.94535825,63.71338291,12.15409215,Weekday,1,0.347115931
01/09/2023 10:00,11.82325743,0.323257428,0,4,0.5,20.7604303,77.30431273,14.90680883,Weekday,1,0.251807152
01/09/2023 11:00,9.297108377,1.797108377,0,0,0.5,24.27997669,36.6421547,10.72727376,Weekday,1,0.411743945
01/09/2023 12:00,12.71285812,1.212858119,0,4,0.5,20.05476625,55.26293827,14.32576571,Weekday,1,0.414182162
01/09/2023 13:00,10.5183941,0.018394103,3,0,0.5,17.39962288,63.93607623,8.440324107,Weekday,1,0.458533109
01/09/2023 14:00,10.70294309,0.202943086,3,0,0.5,2.977365382,62.65737337,15.9089229,Weekday,1,0.688538202
01/09/2023 15:00,12.82700354,1.327003538,0,4,0.5,24.84813941,21.28076597,11.70049359,Weekday,1,0.867946569
01/09/2023 16:00,14.51012317,0.010123168,3,4,0.5,21.23816942,79.89734981,3.924999696,Weekday,1,0.05731288
01/09/2023 17:00,10.8216161,0.321616103,3,0,0.5,13.10460014,75.68359837,17.81503406,Weekday,1,0.490768565
01/09/2023 18:00,11.59746758,1.097467579,3,0,0.5,12.90557168,27.18512488,16.73647916,Weekday,1,0.413978125
01/09/2023 19:00,12.8837904,1.383790395,0,4,0.5,14.92105597,52.61400646,19.27824418,Weekday,1,0.010880113
01/09/2023 20:00,8.803922519,1.303922519,0,0,0.5,23.9896738,38.87338732,11.38017033,Weekday,1,0.816489451
01/09/2023 21:00,11.94853862,0.448538619,0,4,0.5,20.97908421,72.73364096,13.51481968,Weekday,1,0.104313201
01/09/2023 22:00,15.92435844,1.424358443,3,4,0.5,24.96857479,61.85117784,17.27158472,Weekday,1,0.11474801
01/09/2023 23:00,11.97449817,0.474498175,0,4,0.5,12.75489701,33.4110294,1.051826642,Weekday,1,0.048298418
01/10/2023 0:00,8.150799396,0.650799396,0,0,0.5,16.86271707,22.03166872,18.24409267,Weekday,1,0.200421634
01/10/2023 1:00,8.99298281,1.49298281,0,0,0.5,24.91001324,37.50450816,5.423268418,Weekday,1,0.176816282
01/10/2023 2:00,12.7992658,1.299265798,0,4,0.5,3.131202106,22.28823637,1.140873634,Weekday,1,0.347865836
01/10/2023 3:00,9.198446821,1.698446821,0,0,0.5,10.54072381,28.47864278,4.752139737,Weekday,1,0.659270394
01/10/2023 4:00,11.81522578,1.315225785,3,0,0.5,16.72282829,58.1682825,11.72719927,Weekday,1,0.054294228
01/10/2023 5:00,12.63661721,1.136617207,0,4,0.5,27.03011901,64.70510409,0.956939975,Weekday,1,0.86027576
